-9.450118541717529297e-01,-1.357574164867401123e-01,8.000000119209289551e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.368548393249511719e-01,3.497184216976165771e-01,-1.026469990611076355e-01,1.489363238215446472e-02,1.579711027443408966e-02,3.124319612979888916e-01,-1.956498771905899048e-01,0.000000000000000000e+00,-1.113897338509559631e-01,-6.837086286395788193e-03,-6.658853497356176376e-03,3.056863844394683838e-01,-1.892182230949401855e-01,0.000000000000000000e+00,3.047512378543615341e-03,2.777901245281100273e-03,1.515034935437142849e-03,1.760941743850708008e-01,1.986597925424575806e-01,-1.814985834062099457e-02,8.598836064338684082e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.841831952333450317e-01,-2.050062119960784912e-01,-1.686083897948265076e-02,8.867340683937072754e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-9.450118541717529297e-01,-1.357574164867401123e-01,7.984939813613891602e-01,-1.134087797254323959e-03,-1.211181282997131348e-03,9.368532299995422363e-01,3.497188687324523926e-01,-1.052940040826797485e-01,2.978726476430892944e-02,3.159422054886817932e-02,3.248639404773712158e-01,-1.912997514009475708e-01,0.000000000000000000e+00,-1.227794736623764038e-01,-1.367417257279157639e-02,-1.331770699471235275e-02,3.113727867603302002e-01,-1.784364581108093262e-01,0.000000000000000000e+00,6.095024757087230682e-03,5.555802490562200546e-03,3.030069870874285698e-03,1.521883606910705566e-01,1.973195821046829224e-01,-3.629971668124198914e-02,8.197672367095947266e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.683663725852966309e-01,-2.100124210119247437e-01,-3.372167795896530151e-02,8.734681606292724609e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-9.450118541717529297e-01,-1.357574164867401123e-01,7.969879508018493652e-01,-2.268110867589712143e-03,-2.422417048364877701e-03,9.368483424186706543e-01,3.497201502323150635e-01,-1.079410016536712646e-01,4.468089714646339417e-02,4.739133268594741821e-02,3.372959196567535400e-01,-1.869496256113052368e-01,0.000000000000000000e+00,-1.341692060232162476e-01,-2.051125839352607727e-02,-1.997656002640724182e-02,3.170591592788696289e-01,-1.676546782255172729e-01,0.000000000000000000e+00,9.142537601292133331e-03,8.333703503012657166e-03,4.545104689896106720e-03,1.282825320959091187e-01,1.959793865680694580e-01,-5.444957688450813293e-02,7.796508073806762695e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.525495648384094238e-01,-2.150186300277709961e-01,-5.058251693844795227e-02,8.602021932601928711e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-9.450118541717529297e-01,-1.357574164867401123e-01,7.954819202423095703e-01,-3.402073169127106667e-03,-3.633697051554918289e-03,9.368401765823364258e-01,3.497223258018493652e-01,-1.105880066752433777e-01,5.957452952861785889e-02,6.318844109773635864e-02,3.497278690338134766e-01,-1.825994998216629028e-01,0.000000000000000000e+00,-1.455589383840560913e-01,-2.734834514558315277e-02,-2.663541398942470551e-02,3.227455615997314453e-01,-1.568728983402252197e-01,0.000000000000000000e+00,1.219004951417446136e-02,1.111160498112440109e-02,6.060139741748571396e-03,1.043767109513282776e-01,1.946391761302947998e-01,-7.259943336248397827e-02,7.395344376564025879e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.367327570915222168e-01,-2.200248390436172485e-01,-6.744335591793060303e-02,8.469362854957580566e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-9.450118541717529297e-01,-1.357574164867401123e-01,7.939758896827697754e-01,-4.535978659987449646e-03,-4.845011513680219650e-03,9.368287324905395508e-01,3.497253954410552979e-01,-1.132350042462348938e-01,7.446816563606262207e-02,7.898554950952529907e-02,3.621598482131958008e-01,-1.782493740320205688e-01,0.000000000000000000e+00,-1.569486856460571289e-01,-3.418543189764022827e-02,-3.329426795244216919e-02,3.284319341182708740e-01,-1.460911333560943604e-01,0.000000000000000000e+00,1.523756235837936401e-02,1.388950552791357040e-02,7.575174793601036072e-03,8.047088980674743652e-02,1.932989656925201416e-01,-9.074929356575012207e-02,6.994180679321289062e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.209159493446350098e-01,-2.250310480594635010e-01,-8.430419117212295532e-02,8.336703181266784668e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-9.450118541717529297e-01,-1.357574164867401123e-01,7.924698591232299805e-01,-5.669830832630395889e-03,-6.056350655853748322e-03,9.368140697479248047e-01,3.497292995452880859e-01,-1.158820018172264099e-01,8.936179429292678833e-02,9.478266537189483643e-02,3.745918273925781250e-01,-1.738992333412170410e-01,0.000000000000000000e+00,-1.683384180068969727e-01,-4.102251678705215454e-02,-3.995312005281448364e-02,3.341183364391326904e-01,-1.353093534708023071e-01,0.000000000000000000e+00,1.828507520258426666e-02,1.666740700602531433e-02,9.090209379792213440e-03,5.656506866216659546e-02,1.919587701559066772e-01,-1.088991537690162659e-01,6.593016386032104492e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.050991415977478027e-01,-2.300372570753097534e-01,-1.011650338768959045e-01,8.204044103622436523e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-9.450118541717529297e-01,-1.357574164867401123e-01,7.909638285636901855e-01,-6.803634576499462128e-03,-7.267704233527183533e-03,9.367961287498474121e-01,3.497340679168701172e-01,-1.185290068387985229e-01,1.042554304003715515e-01,1.105797737836837769e-01,3.870237767696380615e-01,-1.695491075515747070e-01,0.000000000000000000e+00,-1.797281503677368164e-01,-4.785960540175437927e-02,-4.661197587847709656e-02,3.398047089576721191e-01,-1.245275810360908508e-01,0.000000000000000000e+00,2.133258618414402008e-02,1.944530755281448364e-02,1.060524489730596542e-02,3.265924751758575439e-02,1.906185597181320190e-01,-1.270490139722824097e-01,6.191852688789367676e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.928232640027999878e-02,-2.350434660911560059e-01,-1.180258691310882568e-01,8.071384429931640625e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-9.450118541717529297e-01,-1.357574164867401123e-01,7.894577383995056152e-01,-7.937393151223659515e-03,-8.479062467813491821e-03,9.367749094963073730e-01,3.497397303581237793e-01,-1.211760044097900391e-01,1.191490590572357178e-01,1.263768821954727173e-01,3.994557559490203857e-01,-1.651989817619323730e-01,0.000000000000000000e+00,-1.911178827285766602e-01,-5.469669029116630554e-02,-5.327082797884941101e-02,3.454911112785339355e-01,-1.137458011507987976e-01,0.000000000000000000e+00,2.438009902834892273e-02,2.222320996224880219e-02,1.212027948349714279e-02,8.753425441682338715e-03,1.892783492803573608e-01,-1.451988667249679565e-01,5.790688991546630859e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.346551865339279175e-02,-2.400496751070022583e-01,-1.348867118358612061e-01,7.938725352287292480e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-9.450118541717529297e-01,-1.357574164867401123e-01,7.879517078399658203e-01,-9.071111679077148438e-03,-9.690414182841777802e-03,9.367504119873046875e-01,3.497462570667266846e-01,-1.238230094313621521e-01,1.340426951646804810e-01,1.421739906072616577e-01,4.118877351284027100e-01,-1.608488559722900391e-01,0.000000000000000000e+00,-2.025076299905776978e-01,-6.153377518057823181e-02,-5.992968007922172546e-02,3.511774837970733643e-01,-1.029640287160873413e-01,0.000000000000000000e+00,2.742761187255382538e-02,2.500111050903797150e-02,1.363531406968832016e-02,-1.515239570289850235e-02,1.879381537437438965e-01,-1.633487194776535034e-01,5.389524698257446289e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.764871090650558472e-02,-2.450558841228485107e-01,-1.517475545406341553e-01,7.806066274642944336e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-9.450118541717529297e-01,-1.357574164867401123e-01,7.864456772804260254e-01,-1.020479202270507812e-02,-1.090175099670886993e-02,9.367226958274841309e-01,3.497536480426788330e-01,-1.264700144529342651e-01,1.489363312721252441e-01,1.579710990190505981e-01,4.243197143077850342e-01,-1.564987301826477051e-01,0.000000000000000000e+00,-2.138973623514175415e-01,-6.837086379528045654e-02,-6.658853590488433838e-02,3.568638861179351807e-01,-9.218225628137588501e-02,0.000000000000000000e+00,3.047512471675872803e-02,2.777901105582714081e-02,1.515034958720207214e-02,-3.905821591615676880e-02,1.865979433059692383e-01,-1.814985871315002441e-01,4.988361001014709473e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.183189943432807922e-02,-2.500620782375335693e-01,-1.686083823442459106e-01,7.673406600952148438e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
